10 500000 0.25 gpomdp cheb_gpomdp 30000000

1 10 0 3.83889301474e-05 -56.6666666667 -14.432928129
2 24345 -0.000256431433008 2.34535292158e-05 -56.4293148285 -12.1510671335
3 11509 -0.000484292020726 1.56605066361e-05 -56.2202865336 -12.1402979451
4 12116 -0.000632578743363 1.62208466536e-05 -56.0851939791 -12.1391753671
5 12049 -0.00078659405699 1.62757013633e-05 -55.9456583908 -12.1655124493
6 11916 -0.000941991074755 1.59617846484e-05 -55.8056655504 -12.1464343945
7 12166 -0.00109281729747 1.63233878662e-05 -55.6705472794 -12.1430667261
8 11974 -0.00124829398654 1.61309250433e-05 -55.5320367668 -12.1394717779
9 12017 -0.00140165972676 1.61693168779e-05 -55.3961701925 -12.1774119394
10 12013 -0.00155541439795 1.60975175311e-05 -55.2607137518 -12.1777350422
11 12097 -0.00170795507579 1.59850399626e-05 -55.1270673944 -12.1397348574
12 12322 -0.00185804385356 1.64475575821e-05 -54.9962833044 -12.1513444485
13 11976 -0.00201469169276 1.61467768662e-05 -54.8605329988 -12.1066752958
14 12000 -0.00216831883978 1.6152681418e-05 -54.7281375663 -12.0880295059
15 12017 -0.00232189440677 1.61661666174e-05 -54.596510198 -12.1141657789
16 12017 -0.00247559455414 1.61131526545e-05 -54.4654945239 -12.1697730291
17 12082 -0.00262837914502 1.6126031908e-05 -54.335965855 -12.1251068239
18 12132 -0.00278097368044 1.64129488054e-05 -54.2072957875 -12.1223640591
19 11832 -0.0029382349763 1.58868071176e-05 -54.075414063 -12.1132450691
20 12173 -0.00308831227923 1.64712167693e-05 -53.9502362085 -12.0607792423
21 11802 -0.00324633206452 1.61316246925e-05 -53.8191447745 -12.1256211961
22 11844 -0.00340082350791 1.60530465454e-05 -53.6916799808 -12.1804021866
23 11981 -0.00355367886239 1.60237035294e-05 -53.5662402858 -12.1059112635
24 12156 -0.00370515422156 1.62372240812e-05 -53.442590379 -12.1129304987
25 12069 -0.00385919910132 1.61458870125e-05 -53.3175087231 -12.1333401396
26 12094 -0.00401221785927 1.59704254819e-05 -53.1939196812 -12.1748181472
27 12337 -0.00416207679948 1.63670598557e-05 -53.0735147424 -12.1309839451
28 12088 -0.00431722854963 1.60248818213e-05 -52.9495110365 -12.1122603448
29 12263 -0.00446805211611 1.63685150156e-05 -52.8295991727 -12.0760202689
30 12014 -0.00462369660834 1.6075719221e-05 -52.7065031547 -12.047327842
31 12125 -0.00477585597629 1.62455121275e-05 -52.586795436 -12.1247092348
32 12028 -0.00493024127799 1.59458908837e-05 -52.4659701261 -12.0850498981
33 12300 -0.0050800932019 1.64645181385e-05 -52.3492984034 -12.1476524244
34 11934 -0.00523717778216 1.6152280745e-05 -52.2276310311 -12.0363145061
35 11951 -0.00539117048153 1.57445708348e-05 -52.1089849821 -12.1055272248
36 12474 -0.00553809656227 1.64088643868e-05 -51.9963573592 -11.9861470058
37 12171 -0.00569311635118 1.60628923214e-05 -51.8781283114 -12.0669265597
38 12300 -0.0058440722237 1.62905528364e-05 -51.7635891151 -12.0732411455
39 12146 -0.00599813186785 1.62306777332e-05 -51.647290975 -12.0791162075
40 12067 -0.0061521268694 1.60408539235e-05 -51.5316388078 -12.057446362
41 12222 -0.00630335461571 1.62818930277e-05 -51.4186415182 -12.0347037264
42 12080 -0.00645775508661 1.60291985974e-05 -51.3038586105 -12.0855146779
43 12249 -0.00660870229677 1.6224184762e-05 -51.1922100253 -12.1131462409
44 12177 -0.00676193664564 1.57595551943e-05 -51.0794389565 -12.1389626685
45 12691 -0.0069077423694 1.63241316246e-05 -50.9726634288 -12.0528748449
46 12490 -0.00705998190053 1.60399052147e-05 -50.861722293 -12.1167775062
47 12651 -0.00720861081982 1.64262033895e-05 -50.7539464471 -12.0650923174
48 12322 -0.00736284055176 1.61327669266e-05 -50.6426630638 -12.066225744
49 12364 -0.007514056485 1.62954238722e-05 -50.5340978474 -12.0305850782
50 12203 -0.00766780080698 1.59365554689e-05 -50.4242650689 -12.0737108335
51 12491 -0.00781641680835 1.62242393832e-05 -50.3186169531 -12.0409708548
52 12418 -0.00796816045123 1.62493690685e-05 -50.2112701015 -12.027208923
53 12314 -0.00812077961215 1.6461420745e-05 -50.1038346974 -12.0183853821
54 11951 -0.00827772068605 1.58500520253e-05 -49.9939079627 -12.0366223642
55 12341 -0.00842642565671 1.64534363761e-05 -49.8902618244 -12.0631101147
56 11987 -0.00858305549317 1.5716290616e-05 -49.7816266294 -12.0538910589
57 12548 -0.00872928702511 1.62131121589e-05 -49.6806949066 -12.0079692643
58 12489 -0.00888049641014 1.61298010397e-05 -49.5768228375 -12.0884779258
59 12535 -0.00903064771742 1.62694109334e-05 -49.4741725497 -12.0533136021
60 12405 -0.00918289500294 1.62496637222e-05 -49.3705893266 -12.0560816473
61 12301 -0.00933559916397 1.61338128541e-05 -49.2671973398 -12.046972845
62 12342 -0.00948696196316 1.6214858982e-05 -49.1652062164 -12.0222698674
63 12281 -0.00963945798191 1.62502142186e-05 -49.0629439666 -12.0061944225
64 12177 -0.00979294061099 1.59847680514e-05 -48.9605156358 -12.0271105452
65 12404 -0.00994253094313 1.64060564618e-05 -48.8611598466 -12.0464655066
66 12106 -0.0100979387993 1.57690331608e-05 -48.7584331739 -12.0706261128
67 12604 -0.0102443298719 1.60895471107e-05 -48.6621230486 -12.0313179626
68 12703 -0.0103931173805 1.6461617993e-05 -48.5646867769 -12.0810971364
69 12328 -0.0105476401891 1.57253378223e-05 -48.4639720049 -12.0677465191
70 12893 -0.0106919844503 1.64428997524e-05 -48.3703277545 -12.0468509479
71 12536 -0.010845044708 1.62521727719e-05 -48.2714861819 -12.0454661448
72 12427 -0.0109969916942 1.63698783424e-05 -48.1738258257 -12.0430272023
73 12173 -0.0111516293186 1.59216716503e-05 -48.0749057135 -12.0323266333
74 12479 -0.0113001770771 1.62867662339e-05 -47.980324216 -12.0450185544
75 12328 -0.0114530628884 1.59174632478e-05 -47.8834307855 -12.0437439959
76 12643 -0.0116006033035 1.62208831085e-05 -47.7903550614 -12.0399348532
77 12573 -0.0117513751478 1.61978976291e-05 -47.6956741198 -12.009322285
