10 500000 0.05 gpomdp cheb_gpomdp 30000000

1 10 0 4.29462755203e-05 -56.6666666667 -12.846850937
2 64823 -0.00039310520757 1.70349602132e-05 -56.3037262878 -12.1491508012
3 59356 -0.000556055908311 1.60238082284e-05 -56.1548161154 -12.1032198847
4 60219 -0.000708231976745 1.6330988765e-05 -56.0165548887 -12.1457765085
5 59220 -0.000864628474021 1.61537431197e-05 -55.8752600209 -12.1567941174
6 59294 -0.00101923061022 1.60797192692e-05 -55.7363774571 -12.1479819898
7 59816 -0.0011724516288 1.62568038845e-05 -55.599505195 -12.11208799
8 59268 -0.00132807458429 1.62031057769e-05 -55.4612649959 -12.1147749794
9 59046 -0.00148347503973 1.5841146424e-05 -55.3239979922 -12.14546151
10 61026 -0.00163291848694 1.6384787194e-05 -55.1927178431 -12.1229531049
11 59687 -0.00178921510381 1.6169211597e-05 -55.0561716166 -12.0933208332
12 59668 -0.00194347972202 1.61017398463e-05 -54.9221505029 -12.1233581246
13 60059 -0.00209659996939 1.62340731459e-05 -54.7898542218 -12.1291199932
14 59646 -0.00225151189917 1.60618570131e-05 -54.6567445843 -12.1253283128
15 60280 -0.00240397216511 1.60938832588e-05 -54.5264571693 -12.1249436818
16 60723 -0.0025561781179 1.63153506457e-05 -54.39708946 -12.0946298692
17 59810 -0.00271165171986 1.60585391635e-05 -54.2656630918 -12.1169598371
18 60466 -0.00286384573948 1.63178922954e-05 -54.1377068682 -12.1051807631
19 59542 -0.00301969375802 1.60708945144e-05 -54.0073882023 -12.1160686116
20 60120 -0.00317244301508 1.61027080866e-05 -53.8803518655 -12.1141197987
21 60508 -0.00332500324305 1.61910165319e-05 -53.7541502165 -12.1070903104
22 60355 -0.00347859415383 1.61771557026e-05 -53.6277744458 -12.0859692438
23 60287 -0.00363213995237 1.61925144454e-05 -53.5021108447 -12.1065747319
24 60126 -0.00378603805254 1.60254083608e-05 -53.3768307983 -12.1108847391
25 60991 -0.00393726394411 1.6178038619e-05 -53.2543761069 -12.1251984649
26 60917 -0.00409002225362 1.62031526378e-05 -53.1313295874 -12.090414591
27 60688 -0.00424330577122 1.60264125536e-05 -53.0085105571 -12.107965834
28 61554 -0.0043938469267 1.63666308579e-05 -52.8885181805 -12.0985924371
29 60314 -0.00454915623709 1.60579515428e-05 -52.7653737039 -12.0936564195
30 60980 -0.00470070297037 1.62690064725e-05 -52.6458424704 -12.1049739909
31 60347 -0.00485504468221 1.60474338173e-05 -52.5247412148 -12.0873616889
32 61078 -0.00500636994418 1.61843828021e-05 -52.406623593 -12.0935874293
33 60965 -0.00515912844068 1.62644605556e-05 -52.2880019129 -12.0814555383
34 60360 -0.00531341042741 1.5949274665e-05 -52.1688191855 -12.0895663209
35 61703 -0.00546304645567 1.61943218238e-05 -52.0538180043 -12.1011997566
36 61526 -0.00561519936088 1.61499594881e-05 -51.937476227 -12.0933249295
37 61627 -0.00576681194287 1.63297088245e-05 -51.8221385803 -12.1023712391
38 60612 -0.00592138936026 1.59581357127e-05 -51.7051481742 -12.0859701211
39 61905 -0.00607086418651 1.63366345732e-05 -51.5925939746 -12.0995090324
40 60843 -0.0062252137471 1.61769545626e-05 -51.4769572551 -12.0888026691
41 60776 -0.0063781390759 1.58865246554e-05 -51.3629724357 -12.0827675844
42 62525 -0.00652620294431 1.62476264963e-05 -51.2531617073 -12.081519728
43 62010 -0.006678260525 1.63002669731e-05 -51.1409486224 -12.0936155124
44 61172 -0.00683185247647 1.61596819627e-05 -51.0281745551 -12.1023357811
45 61212 -0.00698406971884 1.6186848713e-05 -50.9169721251 -12.1032020154
46 61083 -0.00713670326411 1.60967409791e-05 -50.8060233924 -12.0719452761
47 61514 -0.00728795423409 1.61671325438e-05 -50.6966265772 -12.0665153836
48 61507 -0.00743987514796 1.60498020419e-05 -50.5872892088 -12.0800734899
49 62237 -0.00758980678726 1.62936436139e-05 -50.4799141379 -12.0685591924
50 61437 -0.00774300461128 1.5951299679e-05 -50.3707404205 -12.0671737182
51 62791 -0.00789135735083 1.63487405598e-05 -50.2655363207 -12.0766046929
52 61638 -0.00804482184481 1.61244132292e-05 -50.1572384466 -12.0655408399
53 61899 -0.0081958611102 1.6173023662e-05 -50.0511756668 -12.0785061554
54 61855 -0.0083474093024 1.61684197248e-05 -49.9452737959 -12.0553584837
55 61840 -0.00849893283281 1.60887534012e-05 -49.839904426 -12.0571782398
56 62327 -0.00864911971922 1.63215254404e-05 -49.7359693132 -12.0718629394
57 61352 -0.00880268587169 1.60415185735e-05 -49.6302114644 -12.0658042593
58 62133 -0.00895266624167 1.6216781708e-05 -49.527422906 -12.068922084
59 61814 -0.00910467512641 1.6150907459e-05 -49.4237444765 -12.0501960469
60 61909 -0.00925595025845 1.60949012925e-05 -49.3210630137 -12.0612239897
61 62358 -0.00940615763877 1.63028232437e-05 -49.2195928863 -12.0460891657
62 61499 -0.00955936429916 1.60384106018e-05 -49.1165925471 -12.0525977547
63 62301 -0.00970911266815 1.61971934839e-05 -49.0163977444 -12.0527544317
64 62105 -0.00986058250415 1.60409084571e-05 -48.9155309718 -12.0558302325
65 62899 -0.010009640588 1.62597701452e-05 -48.8167380443 -12.0382444071
66 62304 -0.0101614522214 1.60261198947e-05 -48.7165937532 -12.046875481
67 63195 -0.0103100233119 1.63951086939e-05 -48.6190466717 -12.0254346385
68 61744 -0.0104637914954 1.59801772283e-05 -48.5185626978 -12.0248729274
69 62920 -0.0106122603467 1.62194066551e-05 -48.4219973364 -12.0403879776
70 62581 -0.0107633601507 1.60173640209e-05 -48.3241771706 -12.032622014
71 63533 -0.0109114552484 1.6128455425e-05 -48.228745894 -12.050557646
72 63776 -0.0110602927553 1.63583249216e-05 -48.1332757039 -12.0313024793
73 62544 -0.0112127308805 1.61026484323e-05 -48.0359494991 -12.0331415688
74 62948 -0.0113623045213 1.61103542834e-05 -47.9408952181 -12.0279898168
75 63305 -0.0115115270933 1.62992616285e-05 -47.846498343 -12.0100972346
76 62455 -0.0116635228226 1.61028387538e-05 -47.7507900946 -12.0394474028
77 62857 -0.0118132062133 1.62176548434e-05 -47.6569717159 -12.0342639374
78 62529 -0.0119643519593 1.60376143329e-05 -47.5626706165 -12.0308528278
79 63350 -0.0121128484783 1.61253386084e-05 -47.4704440779 -12.0129937228
80 63612 -0.0122618484342 1.61817943895e-05 -47.3783221159 -12.0279900302
81 63511 -0.0124114898329 1.61848241895e-05 -47.2862213967 -12.0197503883
82 63390 -0.0125613012365 1.62870434379e-05 -47.19443266 -12.0279303912
83 62617 -0.0127129871317 1.59032106585e-05 -47.101917273 -12.02994938
84 64310 -0.0128591351311 1.61796164321e-05 -47.0131783456 -12.0338745296
85 64222 -0.0130079257617 1.63031204196e-05 -46.923234258 -12.0085738072
86 63335 -0.0131588977185 1.60601571775e-05 -46.8323807166 -12.0077321903
87 64020 -0.0133068228687 1.61417307815e-05 -46.7437578061 -12.0177091341
88 64178 -0.0134553152219 1.62268192969e-05 -46.6551877691 -12.0114171702
89 63784 -0.0136050514591 1.62488909444e-05 -46.5662715749 -12.0197554537
90 63250 -0.0137556222404 1.60903940284e-05 -46.4772579141 -12.0055797852
91 63738 -0.0139041531808 1.62509239074e-05 -46.3898387067 -12.0076633256
92 63192 -0.0140548126672 1.62341606423e-05 -46.301558359 -11.984499927
93 62757 -0.0142058370711 1.59925048471e-05 -46.2134574302 -11.9951332721
94 63872 -0.0143533086406 1.62516612335e-05 -46.1278065117 -12.0240288348
95 63320 -0.014503822464 1.61621776038e-05 -46.0407707188 -11.9984226906
96 63345 -0.0146534776574 1.60487706561e-05 -45.9546116036 -12.007497517
97 64104 -0.014801200872 1.62775214805e-05 -45.8699341176 -11.9895160941
98 63383 -0.0149518786748 1.592978524e-05 -45.7839385962 -11.9965295506
99 64922 -0.0150975800577 1.63814654708e-05 -45.7011416451 -11.9925869224
100 63519 -0.015249058166 1.6196484306e-05 -45.6154331939 -12.0042250563
101 63323 -0.0153990567631 1.59752568091e-05 -45.5309323704 -11.9966424273
102 64561 -0.0155455811025 1.62297019157e-05 -45.4487424307 -12.0157180137
103 64146 -0.0156949208908 1.61847382764e-05 -45.3653305996 -11.964048285
104 64025 -0.0158439874957 1.61315981845e-05 -45.2824288536 -11.9944184411
105 64249 -0.0159923045689 1.61680102302e-05 -45.2002961777 -11.9848386591
106 64236 -0.0161409714661 1.61841554005e-05 -45.1183201255 -11.9713735179
107 64118 -0.0162899238375 1.61975134018e-05 -45.0365361999 -11.984028495
108 63914 -0.016439237417 1.60647428986e-05 -44.9549028727 -12.0227861391
109 64575 -0.0165865673411 1.61620842877e-05 -44.8746943144 -11.99111351
110 64601 -0.0167347595852 1.60538116101e-05 -44.7943551105 -11.9870454341
111 65341 -0.016881123089 1.6401665482e-05 -44.7153387807 -11.9966219894
112 63798 -0.0170324558678 1.59766942727e-05 -44.6339839191 -11.978092627
113 65036 -0.0171784575122 1.61638193882e-05 -44.5558246233 -11.9836926124
114 65051 -0.0173261524548 1.6273065366e-05 -44.4770861485 -11.976176404
115 64349 -0.0174756547239 1.60976012316e-05 -44.3977173353 -11.9704793012
116 64798 -0.0176230316908 1.61091045124e-05 -44.3198028717 -11.9946237928
117 65174 -0.01777008793 1.62143862288e-05 -44.2423786401 -11.9806488428
118 64855 -0.0179184681507 1.62385097222e-05 -44.164580005 -11.9891695582
119 64380 -0.0180676165485 1.59939938384e-05 -44.0867032201 -11.9580947476
120 65514 -0.0182132419583 1.62431212208e-05 -44.0109780323 -11.9841050948
121 65004 -0.0183617151946 1.61962766245e-05 -43.9340875018 -11.9530817413
122 64805 -0.0185099870896 1.6146281203e-05 -43.8576172383 -11.9781679246
123 64935 -0.0186576530348 1.61142038216e-05 -43.7817714224 -11.9757740143
124 65278 -0.0188046385915 1.6124254612e-05 -43.7065823435 -11.9622209887
125 65556 -0.0189514037427 1.61427272371e-05 -43.6318100326 -11.9651969359
126 65712 -0.0190981626494 1.61383942532e-05 -43.5573428494 -11.9505107321
127 65897 -0.0192446756896 1.63380845868e-05 -43.4832997965 -11.9607421911
128 64757 -0.0193943012959 1.59970179496e-05 -43.4079906143 -11.9596043545
